Review,Rating,Product_Name,Product_ID,Sentiment_Score,Sentiment
lightest mobile ever usedgood camerasmooth touch experienceattractive design,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
light weight slim phone excellent look super feel hand much satisfied,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9274,Positive
one good phone used blue color stunning battery awesome o good camera good best sleek phone,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9618,Positive
got phone applying offer gb gb variant really impressed bit display camera quality great specially macro shot sound quality also loud enough con battery back could better else expect slim light weight design decent purchase,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8858,Positive
slim,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
super camera best look ultra slim hand feel good like premium gaming good feature good,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9702,Positive
really good mobile feature good one problemsthis,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7496,Positive
device certainly powerhouse anyone told is not meant gaming well is not true phone unique feature dedicated gaming make gaming notch better device camera quality super especially low light photo stunning video recording quiet stable k frames per second delivers great result display setting refreshing cool android probably stable best android o date processor feature phone complete value money,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9768,Positive
worth buying,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.2263,Positive
amazing camera quality,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5859,Positive
one best model xiaomi slimmest lightweight fast processing good camera display good battery backup,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.875,Positive
wonderful phone competing even high end phone k price range design awesome feel extremely light hold use screen bright vivid color punch overall delete look hepatic feedback touch vibration average battery backup impressive slim phone easily give full day backup around average usage camera quality average comparable k range phone rear million pixels macro camera still decent enough front camera worst seen segment missing detail artificial color poor exposure despite gb ram good processor spec noticeable system lag even call dealer gallery access file search although mini o okay use still need improvement like incoming call get background using app declineaccept button small switched one plus phone somehow experience still good even big downgraded one plus mentioned con,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8013,Positive
best market thanks flipkart timely delivered,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7964,Positive
best phone,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6369,Positive
word go,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
wonderful product,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5719,Positive
nice,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4215,Positive
first day impression thin light look premium,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.2263,Positive
wow,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5859,Positive
nice camera good battery performance,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6908,Positive
fabulous,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5267,Positive
overall good,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
slim light form factor best feel light decent performance camera good display bright bit panel make colour pop con missing headphones jack mini bug overall phone good,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8934,Positive
one best lite wait smoothness phone,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6369,Positive
good product must buy thank flipkart,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6597,Positive
review daysthis wonderful phone excellent designsuper slimcamera quality goodfast charge,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8126,Positive
value money nice phone priced k k,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6369,Positive
worth price,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.2263,Positive
one word describe phone wow,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5859,Positive
looking size phone surprisingly light weight thin tuscany coral color amazing give premium flagship range feel performance  refresh rate goods camera satisfactory otherwise phone total value money,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8834,Positive
look blue colour fantastic holding hand great feel lightest slimmest phone display  refresh rate bit moved major upgrade old phone hence im enjoying much camera performance typical mi phone never disappointed user user interface got update mini im happy user interface performance updated review line  port mm pin worst thing new phone lost pin almost every alternative day one star due design,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9343,Positive
overall good considering price feature combination looking light weight decent look phone mark feature phone good hardware software tuned get hardware phone best mid range phone camera job battery okay day use like mi phone slight heating observed charging near camera xiaomi improve aspect heating charging that is deal breaker issue though one definitely go,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9584,Positive
terrific phone super smooth moved displayawesome camera many editing feature many you need editing app bought jazz blue look super back side front also cool light loaded,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9217,Positive
normal phonebut thailand light weightvery anyone thingdisplay good good samsung dynamic moved displaycamera okishaverage,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8126,Positive
overall good product mi slim camera decent front camera could better yet better into  nord ce camera app good option take snap make video overall worth money,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.91,Positive
good one,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
camera disappointed,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,-0.4767,Negative
nice phone looking sim problem,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0258,Neutral
amazing phone camera quality good display looking nice tech display working smoothly battery backup balance fast charging music sound good dual speaker high volume battery compare mi note  note  battery backup good compare mi lite happy battery backup day use one problem heating phone use continue  like normal use bought mi lite phone exchange mi note  happy,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9702,Positive
good phone,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
happy,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5719,Positive
latest slim sexy phone mi lite awesome everything device,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8176,Positive
initially encountered problemshanging touch issue mobile day usage update mobile working great really loved look awesome design good performance overall worth price,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9549,Positive
awesome thin light phone reason purchased phone perfect remove bloatware install scam better image quality video quality could better awesome audio quality stereo speaker but earphone phone new serious bug need fixed bug found black crush display improper date format notification cannot changed suggestion mini add option hide apps system tray theme round icon option change accent color,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5574,Positive
great productbut missing overall good,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7003,Positive
nice happy,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7579,Positive
excellent design build quality excellent display performance quite decent camera really good battery life decent slightly expensive redmi note redmi note  max get different form factor compactness light weight worth buy offer premium experience price range,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9099,Positive
really great value money,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7947,Positive
camera quality good but battery running we fast complete choice,2,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.2382,Positive
overheating camera usage minutes battery much great,2,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6249,Positive
mobile lite weight display sound quality awesome fully satisfied exchanged old mi mobile purchase overall good purchase,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8777,Positive
mind blowing purchase,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
word say,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
best lightest mobile handling experience ever absolutely love mobile thanks flipkart faster delivery,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9162,Positive
amazing phone first time using xiaomi completely satisfied,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7841,Positive
slim lite super purchase camera performance daly usage gamers battery quick charging expected display super,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8316,Positive
nice product,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4215,Positive
best phone thin light weight decent lookbuilt quality good must buy like thin light weight phone,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8625,Positive
mi nice,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4215,Positive
super,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5994,Positive
awesome ultra slim mobile year,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6249,Positive
nice,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4215,Positive
good phone,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
best,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6369,Positive
wiping screen smooth,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
per price somewhat better camera good zoom captured picture,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.642,Positive
looking weight battery performance good even per opinion worst mobile phone reason auto call recorder save memory folder direct video call always need duo application pre installed wps software could open pdf ppt file directly seperate slot memory card feature developed mobile,3,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.25,Positive
better usual,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
camera good processing image take much time zoom photo please fix issue overall performance good front camera day light good night time lack detail zoom,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8271,Positive
camera quality goodbye display slow,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.0,Neutral
mobile good filpkart service decorate day day,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
value money,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.34,Positive
gaming mobile design ultra slim loved,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5994,Positive
overall performance nice also look like flagship phone that is great camera nice also battery life little bit poor need improve mini o lot useless apps sometimes o stuck switching two apps,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.835,Positive
work good quick chargingmax hour full charge also last full day even heavy usage performance issue till,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.4404,Positive
overall satisfied  display design camera bit user interface ir plaster con mm jack good gamers,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.6908,Positive
good operate good battery backup high sound light weight shown feature,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.7003,Positive
battery draining fast screen quality good bad quality product famous xiaomi deceived do not buy,2,"Mi 11 Lite (Jazz Blue, 128 GB)",83,-0.5423,Negative
well gm weight mm thickness one definitely eyegrabber daily routine work phone perfect though at least are collier would say processor would secure digital at least small review day use  beautiful slim light good moved screen good stereo speaker touchscreen good responsive con costly secure digital processor camera could better price,4,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.9816,Positive
excellent,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.5719,Positive
phone look awesome camera quality video quality also good phone slim stylish handle price range definitely go,5,"Mi 11 Lite (Jazz Blue, 128 GB)",83,0.8658,Positive
super moved phone nice,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7717,Positive
look amazing good performance,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7717,Positive
look premium light weight camera awesome gaming phone lag high frame rate value money mobile,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6249,Positive
decent device,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
phone good normal usage you are hard gamer may sometimes disappoint gaming battle ground mobile india performance good enough average gamer display good bit moved camera average dual speaker upto mark performance quite good snapdragon  yeah phone heated direct sunlight environmental temperature,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8107,Positive
design look good camera photography good especially macro photography aur display quality good,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8271,Positive
good,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
stunning design super slim value money decent battery backup good camera quality overall one best segment con include heating issue review day use,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9432,Positive
lightest mobile ever usedgood camerasmooth touch experienceattractive design,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
light weight slim phone excellent look super feel hand much satisfied,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9274,Positive
one good phone used blue color stunning battery awesome o good camera good best sleek phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9618,Positive
got phone applying offer gb gb variant really impressed bit display camera quality great specially macro shot sound quality also loud enough con battery back could better else expect slim light weight design decent purchase,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8858,Positive
slim,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
super camera best look ultra slim hand feel good like premium gaming good feature good,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9702,Positive
really good mobile feature good one problemsthis,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7496,Positive
device certainly powerhouse anyone told is not meant gaming well is not true phone unique feature dedicated gaming make gaming notch better device camera quality super especially low light photo stunning video recording quiet stable k frames per second delivers great result display setting refreshing cool android probably stable best android o date processor feature phone complete value money,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9768,Positive
worth buying,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.2263,Positive
awesome phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6249,Positive
amazing camera quality,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5859,Positive
one best model xiaomi slimmest lightweight fast processing good camera display good battery backup,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.875,Positive
wonderful phone competing even high end phone k price range design awesome feel extremely light hold use screen bright vivid color punch overall delete look hepatic feedback touch vibration average battery backup impressive slim phone easily give full day backup around average usage camera quality average comparable k range phone rear million pixels macro camera still decent enough front camera worst seen segment missing detail artificial color poor exposure despite gb ram good processor spec noticeable system lag even call dealer gallery access file search although mini o okay use still need improvement like incoming call get background using app declineaccept button small switched one plus phone somehow experience still good even big downgraded one plus mentioned con,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8013,Positive
best market thanks flipkart timely delivered,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7964,Positive
best phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
word go,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
wonderful product,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5719,Positive
nice,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4215,Positive
first day impression thin light look premium,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.2263,Positive
wow,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5859,Positive
nice camera good battery performance,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6908,Positive
fabulous,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5267,Positive
overall good,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
slim light form factor best feel light decent performance camera good display bright bit panel make colour pop con missing headphones jack mini bug overall phone good,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8934,Positive
one best lite wait smoothness phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
good product must buy thank flipkart,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6597,Positive
review daysthis wonderful phone excellent designsuper slimcamera quality goodfast charge,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8126,Positive
value money nice phone priced k k,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
worth price,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.2263,Positive
one word describe phone wow,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5859,Positive
looking size phone surprisingly light weight thin tuscany coral color amazing give premium flagship range feel performance  refresh rate goods camera satisfactory otherwise phone total value money,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8834,Positive
look blue colour fantastic holding hand great feel lightest slimmest phone display  refresh rate bit moved major upgrade old phone hence im enjoying much camera performance typical mi phone never disappointed user user interface got update mini im happy user interface performance updated review line  port mm pin worst thing new phone lost pin almost every alternative day one star due design,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9343,Positive
overall good considering price feature combination looking light weight decent look phone mark feature phone good hardware software tuned get hardware phone best mid range phone camera job battery okay day use like mi phone slight heating observed charging near camera xiaomi improve aspect heating charging that is deal breaker issue though one definitely go,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9584,Positive
terrific phone super smooth moved displayawesome camera many editing feature many you need editing app bought jazz blue look super back side front also cool light loaded,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9217,Positive
normal phonebut thailand light weightvery anyone thingdisplay good good samsung dynamic moved displaycamera okishaverage,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8126,Positive
overall good product mi slim camera decent front camera could better yet better into  nord ce camera app good option take snap make video overall worth money,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.91,Positive
good one,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
camera disappointed,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,-0.4767,Negative
nice phone looking sim problem,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0258,Neutral
amazing phone camera quality good display looking nice tech display working smoothly battery backup balance fast charging music sound good dual speaker high volume battery compare mi note  note  battery backup good compare mi lite happy battery backup day use one problem heating phone use continue  like normal use bought mi lite phone exchange mi note  happy,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9702,Positive
good phone,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
happy,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5719,Positive
latest slim sexy phone mi lite awesome everything device,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8176,Positive
good,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
initially encountered problemshanging touch issue mobile day usage update mobile working great really loved look awesome design good performance overall worth price,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9549,Positive
awesome thin light phone reason purchased phone perfect remove bloatware install scam better image quality video quality could better awesome audio quality stereo speaker but earphone phone new serious bug need fixed bug found black crush display improper date format notification cannot changed suggestion mini add option hide apps system tray theme round icon option change accent color,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5574,Positive
great productbut missing overall good,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7003,Positive
nice happy,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7579,Positive
excellent design build quality excellent display performance quite decent camera really good battery life decent slightly expensive redmi note redmi note  max get different form factor compactness light weight worth buy offer premium experience price range,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9099,Positive
really great value money,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7947,Positive
camera quality good but battery running we fast complete choice,2,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.2382,Positive
overheating camera usage minutes battery much great,2,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6249,Positive
good product,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
mobile lite weight display sound quality awesome fully satisfied exchanged old mi mobile purchase overall good purchase,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8777,Positive
mind blowing purchase,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
word say,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
best lightest mobile handling experience ever absolutely love mobile thanks flipkart faster delivery,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9162,Positive
amazing phone first time using xiaomi completely satisfied,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7841,Positive
slim lite super purchase camera performance daly usage gamers battery quick charging expected display super,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8316,Positive
nice product,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4215,Positive
best phone thin light weight decent lookbuilt quality good must buy like thin light weight phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8625,Positive
mi nice,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4215,Positive
super,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5994,Positive
awesome ultra slim mobile year,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6249,Positive
nice,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4215,Positive
good phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
best,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
wiping screen smooth,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
per price somewhat better camera good zoom captured picture,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.642,Positive
looking weight battery performance good even per opinion worst mobile phone reason auto call recorder save memory folder direct video call always need duo application pre installed wps software could open pdf ppt file directly seperate slot memory card feature developed mobile,3,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.25,Positive
better usual,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
camera good processing image take much time zoom photo please fix issue overall performance good front camera day light good night time lack detail zoom,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8271,Positive
camera quality goodbye display slow,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
mobile good filpkart service decorate day day,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
value money,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.34,Positive
gaming mobile design ultra slim loved,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5994,Positive
overall performance nice also look like flagship phone that is great camera nice also battery life little bit poor need improve mini o lot useless apps sometimes o stuck switching two apps,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.835,Positive
work good quick chargingmax hour full charge also last full day even heavy usage performance issue till,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
overall satisfied  display design camera bit user interface ir plaster con mm jack good gamers,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6908,Positive
good operate good battery backup high sound light weight shown feature,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7003,Positive
battery draining fast screen quality good bad quality product famous xiaomi deceived do not buy,2,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,-0.5423,Negative
well gm weight mm thickness one definitely eyegrabber daily routine work phone perfect though at least are collier would say processor would secure digital at least small review day use  beautiful slim light good moved screen good stereo speaker touchscreen good responsive con costly secure digital processor camera could better price,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9816,Positive
excellent,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5719,Positive
awesome,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6249,Positive
phone look awesome camera quality video quality also good phone slim stylish handle price range definitely go,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8658,Positive
look impress,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
good price camera super go you are looking mirage performance build quality slim phone want gaming go poco x  moved display powerful processor,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.872,Positive
super slim mbl best mbl,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8442,Positive
phone really awesome performance phone brilliant well look plus got good deal,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9216,Positive
screen black color gradient problem low light camera good indoor device heat use k video record,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,-0.2263,Negative
value money,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.34,Positive
awesome product thing people would tell best dual speaker produce excellent sound listening music watching youtube song and yes excellent back design,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9607,Positive
seriously decision buying phone good price range im feeling like im using premium smart phone,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.7845,Positive
outstanding close eye purchase camera performance battery display,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6124,Positive
good camera back,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
asm,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.0,Neutral
slim handy looking good,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4404,Positive
fix need done software display slightly warm need calibrated you van adjust display setting camera contrast happening use  camera overall great phone comfortability style,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6915,Positive
perfect phone normal user  light weight use hour hand great bit display color popping head speaker high volume try low volume otherwise look like loudspeaker speaker great treble voice clarity distortion high volume also extra voice sound system youtube music back camera nice picture daylight taking photo full zoom still clarity macro camera nailed see sample fastest fingerprint scanner fast charging minutes taking full charge need minutes great battery backup normal user get hour backup normal gaming internet browsing ir use remote control splash dust proof tested without case used week mark body back glass  still change every minute  con bit display great worst experience black crush pixel related issue dark background video photo checked update phone fixed issue getting mini update get hope get mini release loved user interface minimal bug superwallpaper mode mini installed help google heating normal usage heated upto  gaming time go gaming phone still pubg play high definition high smooth ultra setting front camera worst experience do not try zoom take photo otherwise okay back camera bickering light portrait mode good expected screen swimming touch right corner top side worst experience google dealer stable lag calling automatically touching skin mic mute icon face problem buy otherwise add buck go gt nord ce do not buy phone discontinued release  version buy one,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9869,Positive
excellent mobile design,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.5719,Positive
loving experience highly attractive good look extremely light weight tremendously happy mi flipkarts service mi lite launched  june preordering today  june mobile delivered you display magnificent eye display better iphone  plus touch perfect responsive smooth moved screen ensures lesser consumption energy giving best picture quality compared led voice clarity simply perfect feel like person sitting beside converting phone loud speaker perfect higher redmi note phones music remains smoothing does not distort even highest decided positive point mini design give enriching experience headphones come phone type mm headphones adapter provided help plug normal wired headphones recommend newest mobile everyone beautiful experience best,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9966,Positive
felt little priced nice display camera battery life good,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6621,Positive
black crush issue especially watching dark scene low brightness,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,-0.0258,Neutral
need phone best look phone get,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
typical mi phone light weight though slight heating issue specially using mobile data hot weather using hour mind setup process otherwise definitely add situation,4,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.4019,Positive
nice product love thank flipkart,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8591,Positive
terrific piece technology xiaomi thoroughly impressed using redmi note almost year fully satisfied upgrade best model best price go display gorgeous unbearable even flagship model kind feature packed display latest bit moved magical vivid color  brightness  sampling refresh small punch hole camera top left corner better center punch hole plenty camera feature million pixels average camera performance secure digital  enough people like recommended gamers premium glass back think sleek design best part people getting wonder design phone show dual speaker give loud enough sound output milliampere hour battery enough juice one full day use watt took almost mint full charging overall device feel premium hand thanks flipkart xiaomi,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9938,Positive
really awesome really loved device unlike redmi phone really awesome smooth loved performance display quality really great camera awesome battery last day easily working condition also importantly do not ask build quality really outstanding really cannot tell con device inspire using almost month lastly worth price overall great device really loved much,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.9945,Positive
bought camera widest decision made love,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.6369,Positive
best phone budget sleek phone feel premium hold come great features you planning buy go,5,"Mi 11 Lite (Tuscany Coral, 128 GB)",91,0.8519,Positive
